user_id,recipe_id,rating,timestamp
244,1216,5.0,1780091441
112,370,3.5,1788627535
647,1611,3.0,1778439760
342,1512,3.5,1775592573
560,205,4.0,1788384069
581,1326,5.0,1785664019
672,1606,3.5,1774369900
786,275,3.0,1779004185
501,15,5.0,1770252114
733,1558,3.0,1786527771
122,97,5.0,1776899664
136,450,5.0,1783382360
151,1208,4.0,1770238634
567,1243,4.0,1764745152
282,1855,5.0,1779423513
312,1245,5.0,1788146568
48,497,4.5,1758716596
431,1006,4.5,1772675338
524,1258,5.0,1786164573
532,1604,4.0,1763641386
347,726,5.0,1757677448
499,906,4.0,1782053581
104,1569,4.0,1785413361
674,1841,4.0,1760592668
331,675,4.5,1778442807
44,1396,4.5,1771995412
693,1854,3.0,1769227108
131,1319,3.5,1774841476
490,1266,4.0,1774565682
281,1456,4.5,1766070680
46,638,4.5,1774314780
551,429,3.5,1759794068
319,131,4.5,1787020605
495,1948,3.0,1779089571
719,210,4.0,1788646152
233,1328,4.5,1785781367
51,407,5.0,1775209117
455,234,4.5,1778297167
769,806,3.5,1782185098
39,1194,5.0,1786704439
462,1266,5.0,1775275309
55,1790,4.0,1765020871
655,1994,4.5,1784219905
797,1286,4.5,1769216508
437,1050,4.5,1766070582
422,2000,5.0,1776509379
301,51,4.0,1784726785
791,867,5.0,1767236885
23,136,5.0,1764544680
138,1256,4.5,1773330461
224,1554,5.0,1774211804
678,427,3.5,1769146270
597,1936,5.0,1769514840
464,1447,4.0,1777412496
721,1371,4.0,1779463558
450,479,3.5,1774312871
403,1970,4.0,1781078331
39,280,3.5,1768353026
573,755,4.5,1778792019
168,1683,4.0,1764836938
180,615,3.5,1769845814
755,764,3.5,1775686800
356,1284,4.5,1775269180
254,1195,5.0,1783978327
399,50,5.0,1787779542
213,615,4.5,1783898205
394,1734,5.0,1781022920
261,797,4.0,1781631478
126,708,4.5,1775511617
291,1332,3.5,1788155221
643,998,4.5,1782086753
625,236,5.0,1759367662
453,7,4.5,1757672691
166,1839,4.0,1759813284
526,1361,3.5,1770804606
579,1131,3.5,1778892597
294,1826,3.5,1764880137
782,615,4.5,1779634684
492,792,3.0,1780895897
605,523,4.0,1780518793
499,1661,5.0,1766889208
27,1508,4.0,1777079346
737,1761,4.0,1775217854
415,592,4.0,1763986107
790,1914,3.0,1784475294
156,870,4.5,1788532555
768,61,5.0,1780957864
192,239,4.0,1771177953
387,927,5.0,1761363220
615,1529,5.0,1771173650
424,892,3.5,1757282377
143,642,5.0,1787943576
247,570,4.0,1784455160
33,276,4.0,1761716388
697,1432,4.0,1766247088
629,1206,3.0,1759660542
214,1486,5.0,1771438356
568,453,5.0,1773614207
367,1265,3.0,1760379172
486,1770,5.0,1777843611
74,671,4.0,1778561559
312,566,5.0,1761268709
281,602,3.0,1777927940
169,433,4.0,1783299423
359,129,5.0,1767434263
405,1860,4.5,1771804243
315,287,5.0,1784530604
54,226,5.0,1765497751
502,1540,4.0,1769969790
224,137,4.5,1781896849
659,782,4.5,1769178072
597,1553,4.0,1778685511
188,996,5.0,1769836211
270,1663,3.5,1767252569
623,93,3.0,1764491084
561,663,3.0,1763235099
761,1642,4.5,1768750590
66,1493,4.0,1785140871
278,1597,4.5,1788282106
700,524,5.0,1773375602
145,370,4.0,1776447569
1,616,5.0,1782566736
247,1960,4.0,1759450296
259,1895,4.5,1766492990
388,1498,3.5,1769774547
704,988,4.5,1776702473
203,305,4.5,1760345874
118,534,5.0,1774881256
530,956,4.5,1764401305
66,275,3.0,1766946643
15,1195,4.5,1766809125
250,903,5.0,1779063761
446,871,3.5,1774473558
199,107,4.5,1774078141
53,123,3.5,1781494953
714,1098,5.0,1765392923
88,640,4.0,1776770839
87,665,3.5,1788716943
67,513,4.0,1771765761
493,1096,5.0,1762964302
647,213,3.0,1773535794
562,159,5.0,1760497634
47,1260,5.0,1778400400
538,656,5.0,1767338527
132,678,5.0,1785382666
55,833,3.0,1762023357
439,1684,4.0,1765432596
739,148,4.5,1766066333
184,1448,4.0,1757642809
414,69,3.0,1763429231
200,112,4.0,1774083310
443,1791,4.5,1778942979
708,1930,4.5,1787765167
713,39,4.5,1787951690
142,345,4.5,1782092684
98,197,4.5,1783681852
158,56,5.0,1770951177
492,76,3.5,1767803081
78,525,4.5,1782013324
603,1160,4.0,1757872856
98,1762,5.0,1771473191
256,422,4.0,1761551485
139,1747,4.0,1766556140
39,65,4.5,1765020415
602,268,4.0,1779540493
181,97,4.5,1769908408
144,1342,3.0,1760440188
680,1514,3.0,1785764745
78,234,4.0,1765822997
548,629,4.0,1764735873
590,207,4.0,1764876726
658,357,4.5,1763323510
530,776,3.5,1783961888
220,325,4.0,1781825489
613,521,4.5,1785163028
422,1392,4.5,1768414425
130,444,4.5,1763462258
513,819,4.5,1783153495
306,1249,5.0,1771600091
6,355,4.5,1776816229
525,881,5.0,1763719157
275,357,3.0,1781716272
598,1948,4.5,1765537490
448,1537,5.0,1778594868
687,970,4.0,1766517638
678,1174,4.5,1763182966
637,967,4.0,1769184661
415,1710,3.5,1768459783
705,364,5.0,1770797717
380,1668,4.5,1776113959
68,548,5.0,1782868803
400,1967,4.0,1769638336
253,1787,3.0,1778022131
427,853,4.5,1760763002
273,969,4.5,1764586500
256,829,4.5,1762575867
296,1799,5.0,1783319241
278,1892,5.0,1771804955
737,651,4.0,1768575732
214,1150,5.0,1761503059
781,1299,4.5,1782328814
256,316,4.5,1764028573
725,1547,5.0,1773803186
607,309,4.5,1760696946
347,973,3.5,1762488634
657,938,5.0,1763826164
763,1281,4.0,1768103208
278,436,4.5,1771017166
562,673,5.0,1765498359
685,1184,3.0,1771088788
104,806,4.0,1767165480
580,964,4.0,1777898738
624,1541,3.5,1771166694
99,726,4.0,1779841530
513,171,3.5,1770440940
528,1344,4.0,1780540381
473,182,3.0,1765447763
24,1019,4.0,1773136448
134,778,3.0,1773054124
708,341,3.0,1760433915
281,1099,5.0,1784562887
494,1964,3.0,1775886171
144,792,4.5,1776487094
213,242,4.0,1761342142
293,816,4.0,1777101557
787,610,5.0,1770548622
189,663,4.5,1785361831
148,1534,4.0,1770271457
720,608,4.5,1782419913
416,421,4.0,1777292638
112,943,4.0,1782332624
600,1763,4.5,1757612972
221,810,4.5,1774198221
681,164,3.5,1763323060
658,848,5.0,1781344583
300,1162,5.0,1760199449
636,840,5.0,1779788652
27,844,4.0,1764562184
337,452,3.5,1758334839
108,1958,5.0,1760837150
174,717,3.0,1761043591
411,1590,4.0,1776280588
617,558,3.0,1782781159
773,167,4.0,1764829632
238,558,4.5,1764461297
488,1880,5.0,1785190775
494,1346,4.0,1780238825
281,1093,3.5,1766675980
47,1691,4.5,1760205479
746,128,3.5,1786255943
445,1011,4.0,1758497100
76,515,3.5,1760712775
411,22,4.5,1776638125
671,1455,3.5,1783124772
26,98,4.5,1779249172
166,1831,3.0,1762282875
543,1151,5.0,1785861362
428,1897,3.5,1770794836
558,68,3.5,1786631611
636,1234,3.0,1765501607
299,296,3.5,1785606896
789,411,4.5,1774074641
761,1914,4.5,1767377823
567,535,4.0,1759242561
215,654,4.0,1759738275
436,126,5.0,1776206358
688,197,5.0,1785328438
606,205,4.0,1788128464
557,783,3.0,1759911092
332,1613,5.0,1760550121
719,1810,3.5,1783764206
508,238,4.0,1786656242
139,1603,3.5,1776793309
699,634,3.0,1761774077
311,1856,5.0,1779680337
5,331,3.5,1766940433
95,245,4.0,1785430756
547,941,4.5,1767872764
140,1861,5.0,1788568226
714,154,4.0,1771866614
488,1740,4.5,1773702702
390,604,5.0,1763524395
620,147,4.0,1775824961
82,77,5.0,1767354404
630,1988,3.5,1779298300
389,251,4.5,1762913602
256,1314,4.0,1761224175
357,582,3.0,1759786862
728,487,3.5,1788104995
344,447,4.5,1758956860
421,1223,5.0,1779441520
190,796,3.5,1770872737
562,519,4.5,1768544569
172,662,4.0,1782655039
672,1018,4.5,1787210431
77,5,4.0,1778472031
373,580,5.0,1781413659
67,1914,5.0,1776819573
556,1224,4.5,1774700507
539,1874,4.5,1771523655
400,1239,4.5,1774233670
584,1945,4.0,1759190236
32,757,3.5,1777057728
644,1436,4.5,1771750720
463,713,5.0,1764218465
375,746,4.5,1786978621
150,1745,4.0,1772273127
654,1484,3.5,1772522433
160,799,5.0,1761703957
779,1339,4.5,1770824877
376,54,4.5,1770076209
9,976,3.0,1779490081
44,170,4.5,1786056166
670,1887,4.5,1760964504
228,11,5.0,1774319584
664,1958,5.0,1786127452
185,534,3.0,1783654738
718,1049,5.0,1783338523
106,1796,3.0,1757347295
654,1665,5.0,1770961928
555,1228,3.0,1779791366
279,1991,3.5,1773534996
139,1099,4.0,1757490817
484,835,4.0,1763680479
514,1475,3.5,1761316256
360,1783,4.0,1761930046
235,293,4.0,1763304915
180,1139,4.0,1766758579
14,1098,4.5,1773037753
335,1775,4.0,1774882118
198,734,4.5,1758304247
2,559,3.5,1758541274
744,1539,4.5,1772411247
620,1644,3.5,1764888407
382,1823,3.5,1780872330
119,1917,4.0,1768876561
684,61,4.5,1763749801
327,1981,5.0,1788358811
150,338,4.0,1788220908
8,1622,5.0,1766938424
121,1310,4.5,1773652893
570,84,5.0,1774821117
247,60,4.0,1788324876
554,36,3.5,1758028425
308,210,4.5,1787767848
730,1932,4.5,1765371986
309,159,4.5,1786477798
778,259,3.5,1788432273
672,538,4.5,1772987036
570,840,5.0,1766890399
751,1810,4.0,1775707351
38,359,3.5,1778759352
523,1381,4.0,1757989609
395,455,4.5,1773932965
573,1316,3.0,1779837428
233,952,3.5,1779634283
150,200,4.0,1784877935
677,1271,5.0,1765640294
246,1684,5.0,1777239400
590,29,4.5,1784556276
340,1132,4.5,1768791042
505,1607,4.5,1777108376
586,627,3.0,1775510338
778,570,4.0,1776556609
755,2,5.0,1777456884
441,1161,3.0,1780366980
306,736,4.0,1774674519
623,1641,5.0,1757727879
387,137,3.0,1770268332
340,861,5.0,1765305143
240,927,4.5,1769689429
455,1831,3.0,1760017019
409,652,4.0,1772135706
425,191,4.0,1771266489
680,1148,3.5,1767259628
602,1841,3.0,1761930261
367,451,3.0,1774413008
288,399,5.0,1781488218
409,1262,4.0,1778711984
628,1739,5.0,1767156282
276,618,5.0,1783199026
511,1761,4.0,1768073917
10,1089,4.5,1779891905
189,493,4.0,1787463195
257,357,4.0,1767348232
525,10,3.0,1766422973
82,931,4.0,1767560722
114,1475,4.5,1768708075
253,1930,5.0,1777376681
111,671,4.5,1767812751
470,578,3.0,1770122888
179,1709,5.0,1776126677
388,31,4.0,1766545237
169,756,5.0,1759293577
245,1563,4.0,1764668632
673,296,4.5,1779903461
615,597,4.5,1763315043
228,1738,3.5,1768042036
656,1102,4.0,1774860372
397,464,3.0,1766611800
21,1868,4.0,1777536006
446,804,4.0,1787592947
707,1265,3.5,1772084116
162,204,5.0,1767147216
161,1230,4.0,1785056207
135,55,4.5,1760151858
418,951,4.0,1787604741
123,736,4.0,1777040724
181,1843,5.0,1770065074
619,430,5.0,1786036586
6,812,4.0,1761466824
364,1540,3.0,1764461454
125,1719,4.0,1776907484
161,1025,3.0,1767367990
545,1598,4.5,1757486866
190,310,3.0,1771257502
98,1376,3.0,1760797111
591,491,4.0,1764333866
383,1268,4.0,1773654032
619,998,3.5,1777489096
64,5,3.0,1778912637
23,377,4.5,1771670224
102,772,4.0,1763413114
349,772,4.5,1780720758
505,132,4.5,1769107015
615,634,3.0,1781629420
461,1187,4.0,1764845842
1,586,4.5,1781624797
223,280,4.0,1760011967
395,1334,5.0,1772850879
548,1574,3.5,1766790634
340,772,4.5,1772032787
752,590,4.0,1772128274
14,1603,3.5,1777866111
303,1936,4.5,1763802541
694,1259,3.5,1788102157
83,1373,5.0,1773974283
439,1985,5.0,1781106116
439,697,3.0,1768795076
182,1350,5.0,1778978906
778,857,3.5,1761427220
28,1606,4.0,1775813773
89,1683,4.5,1773230611
561,113,5.0,1779451293
76,1633,3.0,1762462644
136,504,3.5,1779887218
117,801,5.0,1778239398
561,1393,5.0,1758038853
396,1289,5.0,1778459096
438,419,4.5,1765489079
139,310,4.0,1780181924
498,253,4.5,1776887495
160,147,4.0,1769934247
652,1059,4.5,1778945986
525,753,5.0,1764636655
510,172,3.5,1766831006
156,1242,4.5,1763693604
23,83,3.0,1788738450
765,502,5.0,1785088345
345,1583,4.0,1776351425
771,1102,4.0,1786548747
250,1440,3.5,1764183967
147,532,5.0,1768794364
614,1350,5.0,1769982520
628,428,4.0,1773296300
774,1976,4.5,1760697743
503,1350,4.0,1784124302
700,1018,5.0,1768724534
584,147,4.5,1787280747
216,1883,4.0,1758616114
97,202,4.5,1779623027
32,1669,5.0,1784204198
362,336,5.0,1770416376
300,377,5.0,1772167820
226,1785,4.5,1759366711
148,1000,4.0,1766615683
324,1932,4.5,1764634545
255,1002,4.5,1779802285
402,644,5.0,1777821024
481,842,4.5,1774980299
452,1048,4.5,1776985033
437,328,4.0,1766583209
592,590,4.5,1785097837
124,45,4.5,1770881999
641,283,4.5,1757427261
424,1185,4.0,1776273748
429,670,5.0,1775144616
342,1759,3.5,1762030291
689,112,5.0,1782932055
130,1538,5.0,1786619700
428,1457,5.0,1763249276
612,1935,4.0,1782052239
328,1439,3.0,1777830886
452,1197,4.0,1765869122
702,1797,4.5,1786306191
142,150,4.0,1776543707
113,617,5.0,1786380138
673,761,3.0,1763474874
151,1613,4.0,1767053821
506,946,3.0,1766858101
354,1992,5.0,1781493372
581,950,4.0,1769767466
120,1770,4.5,1780657026
672,107,5.0,1758045126
209,472,4.0,1760373128
300,928,4.0,1783209068
249,396,5.0,1778878412
749,1804,4.0,1780499354
58,1898,4.5,1767857408
66,1470,5.0,1773614728
410,1569,5.0,1757626479
405,404,5.0,1778376186
225,1375,4.0,1785709916
533,874,4.0,1757377961
116,138,4.0,1786870178
156,56,3.0,1787140642
738,1385,4.5,1774122813
275,260,5.0,1784649744
260,1584,4.0,1764097184
771,436,5.0,1785723772
463,1384,5.0,1758001961
522,341,5.0,1773967978
742,1516,3.5,1780630094
212,781,3.0,1785814571
344,1311,4.5,1777585960
293,1825,5.0,1786649632
614,273,3.0,1776099554
380,1879,5.0,1766625141
582,1465,3.0,1761048156
193,299,4.5,1778090687
379,1564,3.5,1787702862
578,1906,4.0,1769788273
52,1690,3.0,1759830823
111,1841,4.5,1767022485
401,225,5.0,1768807819
544,1466,3.0,1775381560
50,444,3.0,1766823431
262,1307,3.5,1759287437
289,126,4.5,1765352037
66,714,5.0,1770149374
522,697,3.5,1780287561
219,1708,4.5,1763638811
535,1300,3.5,1766440884
528,1323,4.0,1773248117
318,939,4.5,1769052196
518,103,4.0,1758643583
640,1310,3.0,1760691964
413,1058,4.5,1770030964
289,917,3.5,1773575154
462,1125,4.5,1758443227
94,1971,3.0,1762425334
474,1619,3.5,1770814972
621,1080,4.0,1773463571
719,211,5.0,1760366471
110,750,5.0,1771469110
530,866,3.5,1760090607
583,1170,5.0,1784968342
395,899,4.5,1776664987
754,1460,4.0,1779512185
204,328,5.0,1759435807
488,1782,3.0,1781371825
329,1772,3.0,1768400429
550,425,4.5,1763593819
262,731,3.5,1776964292
357,865,4.5,1771987136
723,308,4.5,1765517241
374,1950,4.0,1765535742
593,1344,4.0,1766704226
164,795,5.0,1779359934
146,194,5.0,1787613096
796,1435,5.0,1768477995
573,89,3.5,1780093478
339,1105,4.5,1788405283
436,877,5.0,1777524312
214,9,4.0,1757448955
156,1616,4.5,1764094359
162,1846,5.0,1763230700
491,1545,5.0,1771660512
607,1148,4.0,1765790123
325,143,4.5,1784445040
757,1455,3.0,1762755469
328,258,4.5,1767292622
437,219,4.0,1757380440
558,957,4.0,1787943428
8,1097,5.0,1761428563
740,1726,3.0,1778670405
468,1568,4.0,1775874022
733,1730,4.0,1773465161
487,961,5.0,1788097364
765,1946,3.5,1761287934
779,1027,4.5,1761936809
327,263,5.0,1779125559
517,1888,5.0,1763890045
2,1598,3.0,1757521434
454,1859,3.5,1762145461
75,99,4.0,1781268169
286,289,4.0,1767137569
692,595,5.0,1764500293
695,1975,3.0,1768935935
757,1349,5.0,1785712061
709,1357,5.0,1772991065
97,1552,5.0,1788594699
124,1389,5.0,1760867358
386,748,5.0,1768971779
791,817,5.0,1783057870
467,833,4.5,1758597585
622,1249,5.0,1774815222
241,399,4.5,1783370378
273,33,3.0,1777867940
731,751,4.0,1762650455
289,1936,4.0,1779863454
389,1398,4.5,1763818142
800,940,4.0,1780537675
187,261,3.5,1776675488
78,1557,4.5,1765415353
639,1441,3.0,1772622088
22,742,4.5,1773279287
688,499,5.0,1758912222
781,234,4.5,1773769216
656,1202,3.5,1760004324
337,77,3.5,1758703761
71,813,4.0,1771293478
10,63,3.0,1761746950
411,715,4.0,1779694354
268,1730,5.0,1787757834
345,1225,5.0,1786207014
570,1882,4.0,1764636213
327,592,4.0,1769249933
504,1832,3.5,1777368977
192,221,4.5,1776373485
413,967,3.5,1784686497
259,788,4.0,1787305233
728,1035,5.0,1778491282
397,1748,4.5,1780008223
246,1664,4.0,1758002122
213,188,5.0,1780474449
143,1674,5.0,1771435198
374,300,4.0,1767646746
403,1104,4.5,1766086186
607,1847,4.0,1781411656
511,1372,4.0,1766966273
3,81,3.0,1780358110
753,1384,4.0,1757929825
560,802,3.0,1760129975
312,1366,5.0,1783737197
18,655,3.5,1777003411
25,1146,4.5,1766620833
214,1688,4.0,1773858655
118,821,4.0,1781714616
59,1801,4.0,1765099758
328,1841,5.0,1785586214
672,1863,4.0,1770029496
613,1460,4.0,1784472468
14,184,3.0,1759140244
740,78,3.0,1774892672
610,1206,4.0,1759445659
567,909,3.5,1781630237
4,1658,4.5,1785874519
545,1981,3.0,1763053555
540,1319,4.0,1768503873
716,1950,4.5,1759395410
344,1114,4.0,1778203486
700,104,4.0,1758888737
269,1447,4.0,1778484132
455,855,5.0,1760202444
249,1578,5.0,1770449553
175,1094,3.0,1774406857
85,288,4.0,1779860599
651,879,3.5,1768935645
780,1172,4.5,1783398265
470,1832,4.5,1783039023
469,1735,3.0,1786485446
356,1867,4.0,1759703479
91,75,4.5,1780078754
562,1940,4.0,1779859393
799,1519,4.0,1757512940
628,887,5.0,1788433403
208,1239,5.0,1777993454
516,595,4.0,1760408604
572,1198,3.5,1782297218
316,287,5.0,1777579736
239,972,5.0,1781842572
365,1327,3.0,1782648603
746,213,5.0,1784488270
498,875,5.0,1780387403
101,1043,5.0,1773295242
408,1782,4.0,1779317786
544,1112,4.0,1770961558
242,886,4.5,1758056784
90,1493,5.0,1786729819
795,1603,4.0,1772663546
412,353,4.0,1763408738
436,886,5.0,1772125433
528,1702,3.0,1776354055
717,1409,4.0,1772249351
660,814,3.5,1770492013
333,347,4.0,1775697092
657,1234,3.0,1772794721
299,1190,4.0,1784358382
326,1159,3.5,1761781469
332,700,5.0,1773347453
477,312,5.0,1768060745
618,1713,5.0,1769988979
304,52,4.0,1787838361
571,757,3.0,1767871891
31,1893,3.5,1788050460
728,1928,4.5,1761419732
792,903,3.5,1787160785
800,794,4.5,1773433812
565,1194,4.0,1776413822
72,1953,4.0,1777037066
361,1777,5.0,1769007074
96,1095,5.0,1759925900
664,234,4.5,1774867800
439,81,3.0,1786526467
668,740,3.0,1757378582
736,1236,4.0,1766019769
277,1218,4.0,1774776226
458,1150,5.0,1768962175
655,949,3.0,1778252678
239,1316,3.0,1783201356
145,1208,4.0,1757836769
127,209,4.0,1768637188
649,28,3.5,1778832722
520,802,3.0,1773788203
282,351,3.0,1770704301
678,1318,4.5,1762239682
186,332,4.0,1785786411
194,836,4.0,1784775004
122,1299,3.0,1770131916
173,1816,3.0,1757689876
511,1309,4.0,1757897003
140,1664,4.5,1783589075
177,1853,5.0,1779083114
728,868,4.0,1765941658
719,1649,5.0,1769428557
245,962,4.5,1758067112
715,1657,4.5,1773835532
707,189,4.5,1767468827
401,1938,4.5,1787474513
418,1390,5.0,1765812467
51,1476,5.0,1775443864
505,1616,4.0,1769375104
662,623,4.5,1788764776
382,449,4.5,1768315433
742,135,4.5,1770010296
672,879,5.0,1769108306
527,407,4.5,1774233433
204,1611,4.5,1776075163
760,1754,4.0,1779423429
362,1342,5.0,1778370847
164,1751,5.0,1785153672
507,443,5.0,1770373349
307,1061,4.5,1765296581
158,61,5.0,1773095460
374,1075,5.0,1757385716
521,1846,4.5,1765409513
163,1584,5.0,1783117875
625,1149,4.0,1779273668
665,516,4.5,1765414608
747,882,4.5,1786307797
549,65,4.5,1758030088
782,1483,4.5,1767940325
62,740,3.0,1777226629
180,1090,4.5,1770683929
475,339,3.0,1758948051
469,404,4.5,1763010778
777,1236,4.0,1776262404
47,1428,5.0,1772225538
233,1874,5.0,1787665573
146,1730,4.5,1766279844
651,1615,4.5,1779611463
644,1986,3.0,1765341932
576,1896,3.0,1759360737
432,283,4.5,1775992292
360,226,4.5,1758522410
693,272,3.0,1767295076
352,48,4.0,1776100753
97,639,4.0,1768755376
233,1812,3.5,1761905288
476,1222,4.5,1783128786
701,1407,4.0,1784893262
230,1538,5.0,1778050720
777,678,4.0,1759871896
739,1485,3.5,1760979393
146,490,4.5,1776563048
30,563,4.0,1770691041
367,379,5.0,1784650022
271,306,5.0,1785434448
692,779,4.0,1784281235
684,705,3.5,1780448526
53,1073,4.5,1773872175
229,1083,4.0,1775821588
733,1387,4.5,1768927977
300,701,3.5,1765941044
648,1550,5.0,1758607177
619,1688,3.5,1776848122
238,664,3.5,1759862605
489,1364,4.5,1768775587
367,641,4.0,1780339040
465,1431,3.0,1788229986
784,856,4.0,1773133847
191,1114,3.5,1771181880
467,410,4.0,1772072036
257,790,3.5,1785533375
144,1733,3.5,1779639865
326,1701,5.0,1769800063
434,1473,4.0,1782768809
436,528,3.5,1763063945
772,869,3.0,1774468950
264,1077,3.5,1774384008
671,906,5.0,1762593644
15,1207,3.0,1771455795
585,480,3.5,1777482537
442,493,3.0,1783743534
241,1891,4.5,1759706952
447,1526,5.0,1759222516
319,688,3.0,1781132238
338,1477,4.0,1788024599
129,1873,5.0,1772020072
234,1386,3.5,1763045274
779,441,4.5,1783459832
235,1696,3.0,1767586299
515,705,3.5,1779296602
299,1332,4.0,1759150978
149,757,4.0,1770678722
305,751,3.0,1786056153
696,297,4.0,1783586959
740,487,3.5,1765497201
262,272,5.0,1769372583
786,760,5.0,1769935789
478,379,3.5,1760929859
736,679,4.5,1777045079
25,1533,4.5,1778328224
265,398,3.5,1774725367
725,416,4.5,1765578238
447,1809,4.5,1764782738
87,1816,3.0,1780239659
669,1753,4.0,1779528186
600,991,5.0,1761215180
695,1316,3.5,1767992870
17,836,4.0,1780160603
599,235,5.0,1777531167
130,799,4.5,1784374299
66,1864,5.0,1764400406
166,1043,3.5,1785480087
438,290,3.5,1782184584
55,1498,5.0,1764902331
634,319,4.0,1760518855
608,1127,4.0,1770555656
581,1843,3.5,1783634369
330,907,4.0,1780028984
472,892,5.0,1761054320
792,56,4.5,1761826094
579,1053,5.0,1773584067
2,906,4.5,1768850651
610,1517,3.5,1769753366
202,116,4.5,1766431609
326,105,3.0,1784373180
182,13,4.0,1783274246
662,773,4.0,1776038152
507,1137,3.0,1786996796
219,1526,4.5,1778638281
355,1804,3.0,1762939833
609,648,5.0,1772418560
780,813,3.0,1765209411
665,1596,3.0,1766365728
9,1239,4.0,1766397332
418,1403,5.0,1780029742
357,610,3.5,1775233119
729,1482,4.0,1765288395
435,1110,3.5,1758730514
78,1820,4.0,1785085876
563,1362,4.0,1772211131
177,147,3.0,1786469762
769,643,3.5,1765408881
251,576,5.0,1759249028
103,1118,4.5,1762590266
153,6,3.5,1765118200
549,1347,4.0,1769367555
242,356,3.0,1783100921
564,1516,4.0,1780221718
749,158,5.0,1774780215
125,1483,5.0,1764690120
426,1723,3.0,1765203349
551,1158,3.5,1778992670
719,981,4.0,1782004735
390,1230,3.0,1772863745
768,1046,4.5,1778976001
498,878,5.0,1763412489
48,88,3.0,1769096641
133,166,4.5,1780678329
735,205,3.0,1773133273
10,936,3.5,1771784802
248,551,4.5,1786470231
29,1628,4.5,1760728548
185,444,5.0,1757447602
542,761,3.5,1782892869
113,1807,3.5,1778110288
272,1636,4.5,1769372422
266,1915,4.5,1771335646
621,968,4.0,1777929748
405,705,4.5,1770301149
118,1229,4.0,1772449781
439,1021,3.5,1765162021
450,914,3.5,1780320948
774,1384,5.0,1782400818
145,1734,5.0,1765302624
599,726,5.0,1760807474
138,1520,5.0,1782898392
391,1892,5.0,1775482540
225,1926,3.0,1769723005
373,1013,4.0,1772625836
101,401,5.0,1782312106
294,1686,3.0,1762797974
747,287,4.0,1780297191
672,1900,4.5,1779620274
390,1969,3.5,1767363143
305,1613,5.0,1786952906
391,361,5.0,1771468092
210,1490,4.0,1757260661
304,1949,3.5,1759635304
469,853,3.5,1780190059
306,357,3.5,1769801455
191,606,4.0,1761013595
616,813,5.0,1764184969
426,537,5.0,1758145312
257,796,4.5,1769885824
552,1158,5.0,1777135178
523,1849,5.0,1788336232
23,444,5.0,1775727611
573,1597,4.0,1757332515
29,570,4.0,1773553783
700,1236,4.0,1770706461
747,465,3.5,1782918371
353,1181,4.0,1782291310
149,1597,3.5,1779422429
660,344,5.0,1788607000
60,786,4.5,1777308147
229,574,3.5,1758697882
271,103,5.0,1782157322
703,298,3.5,1759982178
557,926,4.0,1761536636
526,322,4.5,1773332085
128,1063,4.0,1757917448
90,1099,3.5,1772209212
714,1195,5.0,1779109802
55,1737,5.0,1768461712
694,918,4.5,1785170643
591,978,4.5,1776748632
630,920,3.0,1767826124
166,1905,4.0,1760804246
503,255,3.5,1766599224
560,1749,5.0,1783757890
344,856,4.5,1774572575
756,195,3.5,1787142136
10,887,3.5,1773758286
217,1295,4.5,1770868117
250,194,5.0,1763946978
97,345,5.0,1769530673
361,919,4.0,1782225089
772,849,3.5,1771276479
612,625,5.0,1764544325
500,1872,3.5,1760207796
588,1719,4.0,1774866914
707,1456,3.0,1770384315
544,1942,4.0,1780643097
49,234,4.0,1778807755
14,1024,3.5,1771526991
506,713,4.0,1783919527
700,1425,4.0,1761088241
399,455,4.0,1771378460
124,1644,4.0,1759811914
482,1258,4.5,1766216755
593,76,3.0,1767649912
706,1234,3.0,1765374932
488,1378,4.0,1777411041
366,1536,4.5,1769700062
529,1591,4.5,1774127590
231,700,5.0,1787558866
241,1393,3.5,1762371005
494,1743,4.5,1781811412
224,1237,4.0,1762114358
330,1592,4.5,1760783638
449,1657,4.5,1759572271
615,1435,4.0,1768059241
572,1804,3.5,1778349682
757,1727,4.5,1785151875
506,1777,5.0,1787365087
184,1853,3.5,1784709931
721,374,4.0,1770849118
39,249,5.0,1765059465
586,1226,4.5,1769244929
265,201,4.0,1781503047
792,1137,4.5,1767913876
240,193,4.5,1770305393
223,1590,3.0,1777469128
249,18,5.0,1777291560
410,1068,4.5,1783242582
637,95,5.0,1780578140
678,627,4.5,1786824827
594,1103,5.0,1761782553
645,569,3.0,1776103315
768,1252,4.0,1780808145
111,944,5.0,1778574526
796,1827,4.0,1768258916
667,1937,3.5,1771275963
411,1041,3.5,1759464988
212,442,5.0,1763678315
440,928,3.0,1773278559
710,279,3.5,1773298784
673,464,4.5,1757608173
724,1884,4.0,1767487429
136,1333,4.0,1778919739
175,1506,4.5,1760388240
705,1264,4.0,1784436728
63,844,4.0,1763433972
752,481,5.0,1767723697
316,1847,3.0,1760391157
558,205,4.5,1766969327
275,345,4.5,1782759706
567,1788,4.5,1762443239
686,1369,3.0,1762511709
710,573,4.0,1784361279
773,754,3.0,1780643341
616,631,5.0,1771034898
360,1437,3.5,1761192128
685,1507,5.0,1779289868
67,689,5.0,1766424912
9,1255,4.5,1760689980
317,1014,4.5,1763688248
636,1105,3.5,1787339068
198,958,3.0,1767966891
319,1702,4.0,1767301269
333,192,3.0,1774296997
184,790,3.5,1779626326
